ID xsim ysim
1 5.1 7.1522
1 7.03 5.2736
1 9.05 4.3313
1 12.12 3.8889
1 24.37 0.88046
2 0 -0.31757
2 0.27 4.8738
2 0.52 8.0284
2 1 9.9606
2 1.92 9.9246
2 3.5 7.6852
2 5.02 6.7449
2 7.03 6.0498
2 9 5.0533
2 12 3.9286
2 24.3 1.6008
3 0 -0.3307
3 0.27 0.94246
3 0.58 2.5656
3 1.02 3.8585
3 2.02 7.5569
3 3.62 6.0964
3 5.08 8.9227
3 7.07 6.6713
3 9 4.7088
3 12.15 3.1449
3 24.17 2.1691
4 0 0.3028
4 0.35 9.1157
4 0.6 10.389
4 1.07 7.8419
4 2.13 7.3334
4 3.5 7.8841
4 5.02 6.2413
4 7.02 5.3948
4 9.02 4.3733
4 11.98 4.4636
4 24.65 2.0611
5 0 -0.006599
5 0.3 3.8938
5 0.52 5.8476
5 1 9.5886
5 2.02 12.288
5 3.5 10.363
5 5.02 11.888
5 7.02 7.9619
5 9.1 9.0099
5 12 6.4813
5 24.35 1.4071
6 0 0.054781
6 0.27 4.0185
6 0.58 7.8996
6 1.15 9.161
6 2.03 8.4383
6 3.57 8.2791
6 5 6.9163
6 7 6.1311
6 9.22 5.4058
6 12.1 4.4632
6 23.85 2.5715
7 0 0.29561
7 0.25 0.64115
7 0.5 1.5144
7 1.02 3.3442
7 2.02 6.9808
7 3.48 7.3935
7 5 7.8035
7 6.98 9.2431
7 9 6.7191
7 12.05 5.5049
7 24.22 1.8414
8 0 -0.21657
8 0.25 4.9708
8 0.52 8.8202
8 0.98 8.0606
8 2.02 8.1274
8 3.53 6.966
8 5.05 6.507
8 7.15 5.9796
8 9.07 3.4192
8 12.1 3.3749
8 24.12 0.73042
9 0 0.29838
9 0.3 3.5822
9 0.63 3.8014
9 1.05 5.0613
9 2.02 4.329
9 3.53 3.5233
9 5.02 2.5709
9 7.17 2.3155
9 8.8 2.3419
9 11.6 2.127
9 24.43 1.0166
10 0 -0.1517
10 0.37 0.88814
10 0.77 1.8604
10 1.02 3.9153
10 2.05 6.3149
10 3.55 6.3835
10 5.05 8.5103
10 7.08 6.2673
10 9.38 4.2797
10 12.1 4.4626
10 23.7 2.0967
11 0 -0.33678
11 0.25 3.074
11 0.5 5.1585
11 0.98 7.3247
11 1.98 8.0626
11 3.6 9.292
11 5.02 7.3181
11 7.03 5.8524
11 9.03 5.1682
11 12.12 3.1558
11 24.08 1.008
12 0 0.038146
12 0.25 0.5441
12 0.5 1.819
12 1 4.3469
12 2 4.7079
12 3.52 5.967
12 5.07 6.2701
12 7.07 5.7796
12 9.03 5.0474
12 12.05 3.6867
12 24.15 1.1435
1 0 0.34521
1 0.25 1.0223
1 0.57 2.7022
1 1.12 3.9505
1 2.02 7.0234
1 3.82 7.8094
1 5.1 6.8024
1 7.03 6.4721
1 9.05 6.2528
1 12.12 4.0501
1 24.37 2.3073
2 0 -0.13658
2 0.27 4.877
2 0.52 5.3848
2 1 10.681
2 1.92 10.779
2 3.5 9.6474
2 5.02 7.2117
2 7.03 8.332
2 9 7.9145
2 12 5.805
2 24.3 3.0933
3 0 -0.11456
3 0.27 1.7043
3 0.58 2.2332
3 1.02 2.1118
3 2.02 3.4574
3 3.62 4.8387
3 5.08 4.864
3 7.07 5.3983
3 9 5.6997
3 12.15 3.2435
3 24.17 0.22695
4 0 -0.14581
4 0.35 1.8879
4 0.6 2.0695
4 1.07 4.3903
4 2.13 6.1222
4 3.5 6.2587
4 5.02 6.7392
4 7.02 6.1495
4 9.02 4.5371
4 11.98 3.7155
4 24.65 1.6861
5 0 -0.30056
5 0.3 3.168
5 0.52 6.0713
5 1 9.7838
5 2.02 10.793
5 3.5 9.2082
5 5.02 8.5008
5 7.02 6.843
5 9.1 4.4368
5 12 4.1502
5 24.35 1.1178
6 0 -0.056348
6 0.27 2.1608
6 0.58 4.7868
6 1.15 6.8994
6 2.03 7.5938
6 3.57 9.2815
6 5 5.6891
6 7 6.0666
6 9.22 5.6903
6 12.1 3.8617
6 23.85 1.973
7 0 0.11895
7 0.25 1.9162
7 0.5 2.4795
7 1.02 3.6405
7 2.02 5.078
7 3.48 7.8914
7 5 7.3058
7 6.98 7.4911
7 9 4.5425
7 12.05 5.233
7 24.22 1.1044
8 0 -0.1268
8 0.25 3.379
8 0.52 7.9549
8 0.98 7.379
8 2.02 7.9183
8 3.53 8.3888
8 5.05 5.4936
8 7.15 5.09
8 9.07 5.2273
8 12.1 4.25
8 24.12 1.4835
9 0 -0.020558
9 0.3 3.2476
9 0.63 5.7011
9 1.05 4.5482
9 2.02 4.1803
9 3.53 4.3019
9 5.02 2.8774
9 7.17 2.2481
9 8.8 2.177
9 11.6 0.80565
9 24.43 0.14228
10 0 -0.28936
10 0.37 6.0955
10 0.77 11.129
10 1.02 11.288
10 2.05 10.953
10 3.55 11.404
10 5.05 8.199
10 7.08 8.4025
10 9.38 6.8143
10 12.1 4.7157
10 23.7 3.0329
11 0 -0.053787
11 0.25 3.2614
11 0.5 6.3566
11 0.98 7.3427
11 1.98 6.7044
11 3.6 6.4456
11 5.02 4.1433
11 7.03 4.4213
11 9.03 2.7802
11 12.12 1.7983
11 24.08 0.75195
12 0 0.00058625
12 0.25 6.7199
12 0.5 10.931
12 1 14.398
12 2 14.275
12 3.52 11.502
12 5.07 8.4381
12 7.07 8.2239
12 9.03 6.6637
12 12.05 4.7711
12 24.15 2.5695
1 0 0.51782
1 0.25 1.4386
1 0.57 1.7506
1 1.12 3.268
1 2.02 4.1888
1 3.82 5.8501
1 5.1 7.1552
1 7.03 5.3761
1 9.05 5.4324
1 12.12 4.4189
1 24.37 2.4768
2 0 0.044082
2 0.27 3.0826
2 0.52 6.0706
2 1 9.7
2 1.92 8.5428
2 3.5 7.8509
2 5.02 6.1927
2 7.03 5.6348
2 9 5.2827
2 12 3.9011
2 24.3 -0.0707
3 0 -0.13951
3 0.27 2.5473
3 0.58 5.8396
3 1.02 6.7497
3 2.02 8.0536
3 3.62 9.8721
3 5.08 7.7249
3 7.07 6.4691
3 9 6.6772
3 12.15 5.0016
3 24.17 1.7613
4 0 -0.14713
4 0.35 2.0843
4 0.6 2.3158
4 1.07 4.0028
4 2.13 4.9044
4 3.5 5.9779
4 5.02 5.7693
4 7.02 3.7003
4 9.02 3.4326
4 11.98 3.237
4 24.65 0.48949
5 0 0.16863
5 0.3 2.9517
5 0.52 7.1586
5 1 9.1052
5 2.02 8.7149
5 3.5 10.126
5 5.02 7.1928
5 7.02 6.1527
5 9.1 5.9539
5 12 4.6158
5 24.35 1.7475
6 0 0.1604
6 0.27 2.274
6 0.58 5.3637
6 1.15 7.2747
6 2.03 6.5555
6 3.57 6.4799
6 5 4.5061
6 7 3.1577
6 9.22 2.9716
6 12.1 1.9069
6 23.85 0.73303
7 0 -0.25669
7 0.25 3.7084
7 0.5 5.9445
7 1.02 8.562
7 2.02 9.601
7 3.48 12.549
7 5 10.932
7 6.98 6.7728
7 9 7.34
7 12.05 5.2281
7 24.22 2.5722
8 0 -0.27926
8 0.25 3.3803
8 0.52 6.3012
8 0.98 7.1051
8 2.02 6.8273
8 3.53 6.8173
8 5.05 6.2174
8 7.15 4.0168
8 9.07 3.571
8 12.1 3.1354
8 24.12 1.5319
9 0 0.25967
9 0.3 4.5174
9 0.63 5.1269
9 1.05 6.1138
9 2.02 5.3075
9 3.53 5.228
9 5.02 2.7716
9 7.17 2.6027
9 8.8 2.933
9 11.6 2.2965
9 24.43 0.039675
10 0 0.052924
10 0.37 9.7649
10 0.77 12
10 1.02 11.317
10 2.05 12.815
10 3.55 10.945
10 5.05 7.9073
10 7.08 9.5015
10 9.38 7.3064
10 12.1 4.9807
10 23.7 2.2145
11 0 0.21365
11 0.25 3.5802
11 0.5 6.3901
11 0.98 7.1911
11 1.98 7.8552
11 3.6 9.1481
11 5.02 8.7486
11 7.03 8.1887
11 9.03 5.3921
11 12.12 5.9127
11 24.08 1.4285
12 0 -0.084863
12 0.25 6.2849
12 0.5 7.894
12 1 10.382
12 2 11.362
12 3.52 10.473
12 5.07 8.7567
12 7.07 6.1946
12 9.03 4.8094
12 12.05 4.3403
12 24.15 0.9455
1 0 0.13103
1 0.25 2.8724
1 0.57 6.0611
1 1.12 9.7756
1 2.02 8.7739
1 3.82 6.8639
1 5.1 4.8964
1 7.03 4.0096
1 9.05 3.451
1 12.12 3.5025
1 24.37 1.142
2 0 0.021145
2 0.27 4.2037
2 0.52 6.5831
2 1 9.1129
2 1.92 9.8035
2 3.5 8.7981
2 5.02 7.7771
2 7.03 8.3138
2 9 5.2329
2 12 4.3429
2 24.3 1.697
3 0 -0.2448
3 0.27 3.3626
3 0.58 6.7061
3 1.02 5.7395
3 2.02 8.3816
3 3.62 7.1748
3 5.08 5.8905
3 7.07 5.6794
3 9 4.4878
3 12.15 3.1642
3 24.17 1.3015
4 0 -0.24629
4 0.35 5.1317
4 0.6 6.7207
4 1.07 5.7225
4 2.13 6.6299
4 3.5 5.2255
4 5.02 5.6357
4 7.02 4.2413
4 9.02 3.7209
4 11.98 2.7227
4 24.65 0.49211
5 0 -0.26447
5 0.3 2.5402
5 0.52 4.1325
5 1 6.6293
5 2.02 10.422
5 3.5 9.2727
5 5.02 8.5699
5 7.02 6.2576
5 9.1 7.3175
5 12 6.2434
5 24.35 1.2853
6 0 -0.29064
6 0.27 1.9835
6 0.58 2.9376
6 1.15 6.32
6 2.03 7.1361
6 3.57 5.7661
6 5 5.9188
6 7 5.9619
6 9.22 4.3924
6 12.1 3.321
6 23.85 1.522
7 0 -0.27279
7 0.25 4.4145
7 0.5 7.5842
7 1.02 10.022
7 2.02 11.48
7 3.48 9.6345
7 5 10.936
7 6.98 8.6626
7 9 9.9854
7 12.05 6.8895
7 24.22 3.2604
8 0 -0.089397
8 0.25 4.6622
8 0.52 5.1926
8 0.98 8.6586
8 2.02 7.8326
8 3.53 7.309
8 5.05 4.7343
8 7.15 5.1007
8 9.07 4.4815
8 12.1 3.2986
8 24.12 0.93963
9 0 -0.52559
9 0.3 1.2806
9 0.63 2.5516
9 1.05 4.0768
9 2.02 4.2531
9 3.53 6.1165
9 5.02 5.1221
9 7.17 3.9821
9 8.8 3.768
9 11.6 2.9683
9 24.43 1.3826
10 0 0.62022
10 0.37 7.1359
10 0.77 10.274
10 1.02 10.413
10 2.05 9.6718
10 3.55 8.3121
10 5.05 7.8251
10 7.08 6.7252
10 9.38 5.3123
10 12.1 3.1419
10 23.7 1.4774
11 0 0.03696
11 0.25 1.298
11 0.5 2.0638
11 0.98 3.6153
11 1.98 5.0085
11 3.6 6.736
11 5.02 6.1996
11 7.03 6.402
11 9.03 5.3822
11 12.12 3.8115
11 24.08 1.1591
12 0 0.18833
12 0.25 3.2983
12 0.5 6.0278
12 1 8.1512
12 2 6.9657
12 3.52 6.4594
12 5.07 6.247
12 7.07 4.9971
12 9.03 4.0037
12 12.05 2.99
12 24.15 1.0595
1 0 0.14287
1 0.25 3.4319
1 0.57 5.3382
1 1.12 8.5094
1 2.02 7.9691
1 3.82 6.5305
1 5.1 6.9082
1 7.03 6.7891
1 9.05 5.1117
1 12.12 4.6338
1 24.37 2.2131
2 0 0.11356
2 0.27 3.0443
2 0.52 5.3612
2 1 7.7249
2 1.92 10.105
2 3.5 8.1015
2 5.02 6.7829
2 7.03 5.2524
2 9 4.8886
2 12 3.6296
2 24.3 1.8525
3 0 0.053432
3 0.27 6.7291
3 0.58 12.109
3 1.02 9.7811
3 2.02 10.893
3 3.62 9.8789
3 5.08 9.3036
3 7.07 8.9735
3 9 7.6719
3 12.15 3.9419
3 24.17 1.9257
4 0 -0.20197
4 0.35 6.1909
4 0.6 6.7555
4 1.07 8.466
4 2.13 10.551
4 3.5 11.3
4 5.02 9.6819
4 7.02 7.9279
4 9.02 6.5431
4 11.98 4.7302
4 24.65 1.7324
5 0 0.035498
5 0.3 3.6985
5 0.52 5.8239
5 1 8.283
5 2.02 9.5295
5 3.5 10.645
5 5.02 7.8896
5 7.02 5.8008
5 9.1 5.3021
5 12 5.0582
5 24.35 1.8234
6 0 0.27692
6 0.27 4.716
6 0.58 7.729
6 1.15 7.8767
6 2.03 5.613
6 3.57 5.8641
6 5 5.0191
6 7 4.6607
6 9.22 2.4741
6 12.1 2.5292
6 23.85 0.92293
7 0 -0.22937
7 0.25 4.1122
7 0.5 7.5519
7 1.02 11.465
7 2.02 10.588
7 3.48 7.6581
7 5 8.6
7 6.98 7.2986
7 9 6.8226
7 12.05 5.4026
7 24.22 1.724
8 0 0.16749
8 0.25 1.9002
8 0.52 4.5559
8 0.98 6.2967
8 2.02 6.3986
8 3.53 7.7548
8 5.05 8.2133
8 7.15 5.0802
8 9.07 5.9442
8 12.1 3.9641
8 24.12 1.5417
9 0 -0.036471
9 0.3 3.1686
9 0.63 5.5467
9 1.05 6.0091
9 2.02 6.8224
9 3.53 5.5598
9 5.02 6.1977
9 7.17 4.3047
9 8.8 2.9294
9 11.6 2.4456
9 24.43 1.2494
10 0 0.35517
10 0.37 5.6603
10 0.77 8.7169
10 1.02 8.1237
10 2.05 8.8842
10 3.55 9.5837
10 5.05 10.522
10 7.08 6.2
10 9.38 6.3224
10 12.1 6.1992
10 23.7 1.9429
11 0 0.232
11 0.25 5.424
11 0.5 6.7141
11 0.98 10.257
11 1.98 7.0019
11 3.6 9.0386
11 5.02 9.5512
11 7.03 7.2267
11 9.03 4.7662
11 12.12 4.7517
11 24.08 1.1162
12 0 -0.14632
12 0.25 3.7379
12 0.5 5.4044
12 1 8.4922
12 2 11.851
12 3.52 9.8546
12 5.07 8.8148
12 7.07 7.9703
12 9.03 5.8243
12 12.05 6.4896
12 24.15 2.4022
1 0 -0.3123
1 0.25 3.6157
1 0.57 5.9057
1 1.12 7.801
1 2.02 7.2364
1 3.82 7.8824
1 5.1 6.9691
1 7.03 4.423
1 9.05 3.2854
1 12.12 2.6194
1 24.37 0.61262
2 0 0.23831
2 0.27 8.4379
2 0.52 8.7751
2 1 8.1403
2 1.92 8.658
2 3.5 6.6835
2 5.02 5.7501
2 7.03 3.8682
2 9 4.4261
2 12 2.8216
2 24.3 0.64951
3 0 -0.10596
3 0.27 5.6631
3 0.58 6.9111
3 1.02 8.5948
3 2.02 8.5481
3 3.62 6.8375
3 5.08 8.9048
3 7.07 7.8544
3 9 4.8246
3 12.15 5.0289
3 24.17 1.2395
4 0 0.18437
4 0.35 4.352
4 0.6 5.0038
4 1.07 7.9159
4 2.13 7.2887
4 3.5 8.7626
4 5.02 8.6041
4 7.02 7.2574
4 9.02 5.6059
4 11.98 4.3737
4 24.65 2.0165
5 0 0.40137
5 0.3 0.84744
5 0.52 1.6638
5 1 4.811
5 2.02 6.1387
5 3.5 6.9689
5 5.02 9.9262
5 7.02 7.8429
5 9.1 7.2552
5 12 4.8166
5 24.35 1.5301
6 0 0.059443
6 0.27 2.6427
6 0.58 4.8708
6 1.15 5.7108
6 2.03 7.4522
6 3.57 4.6274
6 5 6.7212
6 7 4.0002
6 9.22 3.4322
6 12.1 2.4519
6 23.85 1.5658
7 0 0.14121
7 0.25 1.2638
7 0.5 3.2108
7 1.02 5.8564
7 2.02 7.9862
7 3.48 9.5627
7 5 8.5614
7 6.98 6.3911
7 9 7.4167
7 12.05 5.2804
7 24.22 2.4168
8 0 0.3085
8 0.25 3.2777
8 0.52 5.3961
8 0.98 9.5798
8 2.02 7.4311
8 3.53 6.2842
8 5.05 7.2211
8 7.15 7.0935
8 9.07 6.9582
8 12.1 5.5705
8 24.12 2.0415
9 0 0.3451
9 0.3 2.9145
9 0.63 4.1723
9 1.05 4.5076
9 2.02 4.6891
9 3.53 4.5061
9 5.02 4.1586
9 7.17 2.7142
9 8.8 2.4186
9 11.6 2.3482
9 24.43 0.71723
10 0 0.052945
10 0.37 2.3707
10 0.77 3.8895
10 1.02 4.1628
10 2.05 6.8572
10 3.55 8.9228
10 5.05 8.5429
10 7.08 8.7819
10 9.38 6.1444
10 12.1 6.065
10 23.7 3.1838
11 0 -0.52089
11 0.25 5.3514
11 0.5 9.0867
11 0.98 9.103
11 1.98 10.138
11 3.6 8.4045
11 5.02 6.4474
11 7.03 5.6307
11 9.03 4.8309
11 12.12 3.7064
11 24.08 1.1082
12 0 0.51319
12 0.25 3.3944
12 0.5 6.0841
12 1 6.0469
12 2 8.927
12 3.52 11.2
12 5.07 8.1294
12 7.07 6.379
12 9.03 4.4027
12 12.05 4.9208
12 24.15 1.2216
1 0 -0.53948
1 0.25 3.0637
1 0.57 7.2514
1 1.12 9.9914
1 2.02 9.0852
1 3.82 7.7116
1 5.1 6.4264
1 7.03 6.065
1 9.05 5.4934
1 12.12 3.8691
1 24.37 1.8368
2 0 0.053399
2 0.27 2.5788
2 0.52 4.0383
2 1 8.3637
2 1.92 7.9161
2 3.5 9.787
2 5.02 9.3944
2 7.03 7.8989
2 9 6.4254
2 12 5.7003
2 24.3 3.2439
3 0 0.25258
3 0.27 1.7614
3 0.58 2.7828
3 1.02 4.0623
3 2.02 5.9088
3 3.62 7.8409
3 5.08 7.513
3 7.07 5.0633
3 9 6.2287
3 12.15 4.1405
3 24.17 1.6566
4 0 -0.11701
4 0.35 8.2971
4 0.6 8.6933
4 1.07 10.377
4 2.13 9.7301
4 3.5 9.976
4 5.02 7.596
4 7.02 6.5074
4 9.02 6.2512
4 11.98 5.3885
4 24.65 2.5196
5 0 -0.26213
5 0.3 3.3706
5 0.52 6.1796
5 1 7.9788
5 2.02 12.028
5 3.5 10.563
5 5.02 11.25
5 7.02 9.1891
5 9.1 7.5069
5 12 6.5947
5 24.35 2.3925
6 0 0.032587
6 0.27 1.2527
6 0.58 3.8482
6 1.15 6.2753
6 2.03 7.3074
6 3.57 5.7214
6 5 6.5824
6 7 4.9665
6 9.22 4.5541
6 12.1 4.1304
6 23.85 0.70764
7 0 -0.056237
7 0.25 5.0112
7 0.5 7.0271
7 1.02 8.7286
7 2.02 10.252
7 3.48 9.0974
7 5 7.4544
7 6.98 7.7049
7 9 6.3135
7 12.05 6.2059
7 24.22 2.8185
8 0 0.21234
8 0.25 1.5893
8 0.52 2.8493
8 0.98 5.0374
8 2.02 7.5216
8 3.53 8.2513
8 5.05 7.599
8 7.15 7.376
8 9.07 6.7474
8 12.1 5.4253
8 24.12 1.7549
9 0 0.20932
9 0.3 1.8561
9 0.63 2.4507
9 1.05 2.2532
9 2.02 5.0392
9 3.53 4.6754
9 5.02 3.2952
9 7.17 2.1198
9 8.8 2.3007
9 11.6 1.7223
9 24.43 0.36665
10 0 -0.34773
10 0.37 6.9625
10 0.77 9.2813
10 1.02 10.901
10 2.05 9.05
10 3.55 8.6756
10 5.05 7.609
10 7.08 6.0366
10 9.38 4.5209
10 12.1 4.5362
10 23.7 1.4702
11 0 0.095346
11 0.25 3.813
11 0.5 6.7267
11 0.98 9.0445
11 1.98 10.973
11 3.6 12.912
11 5.02 10.974
11 7.03 7.7202
11 9.03 8.9481
11 12.12 6.4645
11 24.08 3.0082
12 0 0.20377
12 0.25 6.5547
12 0.5 7.0393
12 1 8.2703
12 2 7.6749
12 3.52 9.3279
12 5.07 6.8782
12 7.07 7.0107
12 9.03 5.9622
12 12.05 3.9457
12 24.15 1.4893
1 0 -0.36547
1 0.25 1.0498
1 0.57 2.5243
1 1.12 4.8074
1 2.02 4.8868
1 3.82 6.0821
1 5.1 5.6149
1 7.03 5.5204
1 9.05 4.3816
1 12.12 3.6165
1 24.37 0.75138
2 0 -0.091216
2 0.27 1.2989
2 0.52 3.0477
2 1 4.4926
2 1.92 5.6217
2 3.5 7.0475
2 5.02 4.9895
2 7.03 5.3617
2 9 5.2058
2 12 4.7332
2 24.3 1.4815
3 0 0.047886
3 0.27 2.0874
3 0.58 4.1162
3 1.02 6.3873
3 2.02 6.7203
3 3.62 8.5753
3 5.08 5.299
3 7.07 5.5689
3 9 4.3353
3 12.15 3.7402
3 24.17 1.4103
4 0 -0.082567
4 0.35 1.7974
4 0.6 2.5886
4 1.07 5.4146
4 2.13 6.5417
4 3.5 6.3748
4 5.02 6.9233
4 7.02 6.1567
4 9.02 3.959
4 11.98 3.7124
4 24.65 0.87789
5 0 -0.020737
5 0.3 5.7827
5 0.52 6.9141
5 1 9.8945
5 2.02 11.145
5 3.5 10.912
5 5.02 11.069
5 7.02 8.0506
5 9.1 7.3521
5 12 5.4021
5 24.35 2.5113
6 0 0.18359
6 0.27 3.344
6 0.58 5.572
6 1.15 5.4138
6 2.03 5.4255
6 3.57 6.0037
6 5 5.7346
6 7 4.258
6 9.22 3.8697
6 12.1 2.4938
6 23.85 0.65085
7 0 -0.037693
7 0.25 3.5792
7 0.5 5.3576
7 1.02 6.4867
7 2.02 8.6497
7 3.48 7.2069
7 5 4.5562
7 6.98 5.2861
7 9 4.6747
7 12.05 2.9972
7 24.22 1.256
8 0 -0.20473
8 0.25 7.5684
8 0.52 9.7949
8 0.98 8.7303
8 2.02 11.173
8 3.53 6.0733
8 5.05 6.1124
8 7.15 5.4119
8 9.07 4.8545
8 12.1 4.3122
8 24.12 1.252
9 0 -0.29931
9 0.3 1.4908
9 0.63 1.8008
9 1.05 3.2072
9 2.02 5.1888
9 3.53 5.1112
9 5.02 4.5281
9 7.17 4.7072
9 8.8 3.7155
9 11.6 2.8059
9 24.43 0.73379
10 0 0.43714
10 0.37 2.7352
10 0.77 5.5352
10 1.02 7.0448
10 2.05 8.8815
10 3.55 10.048
10 5.05 9.7173
10 7.08 8.0985
10 9.38 6.4582
10 12.1 4.151
10 23.7 1.5844
11 0 0.16645
11 0.25 1.4135
11 0.5 2.3531
11 0.98 5.3891
11 1.98 7.2484
11 3.6 6.9226
11 5.02 5.7624
11 7.03 6.5022
11 9.03 4.6708
11 12.12 4.3253
11 24.08 2.372
12 0 -0.094358
12 0.25 1.4234
12 0.5 4.375
12 1 4.913
12 2 6.9273
12 3.52 6.6727
12 5.07 4.1842
12 7.07 3.9819
12 9.03 3.5838
12 12.05 1.9998
12 24.15 0.59203
1 0 0.14162
1 0.25 1.1658
1 0.57 2.2377
1 1.12 3.3263
1 2.02 5.8241
1 3.82 7.5465
1 5.1 6.8373
1 7.03 5.7966
1 9.05 5.4123
1 12.12 5.5502
1 24.37 1.7697
2 0 -0.56419
2 0.27 2.1845
2 0.52 4.836
2 1 6.1475
2 1.92 7.0343
2 3.5 7.8518
2 5.02 7.3795
2 7.03 6.1865
2 9 4.74
2 12 3.1494
2 24.3 0.68151
3 0 -0.065461
3 0.27 2.4859
3 0.58 3.849
3 1.02 5.3758
3 2.02 7.5469
3 3.62 6.8359
3 5.08 5.9165
3 7.07 4.1354
3 9 4.1631
3 12.15 3.6851
3 24.17 0.8953
4 0 0.53912
4 0.35 5.451
4 0.6 7.8071
4 1.07 7.4731
4 2.13 9.0263
4 3.5 6.4125
4 5.02 6.2785
4 7.02 6.1093
4 9.02 5.7668
4 11.98 4.8248
4 24.65 1.7906
5 0 0.13858
5 0.3 4.0623
5 0.52 7.8567
5 1 8.6463
5 2.02 10.567
5 3.5 7.9402
5 5.02 6.4959
5 7.02 6.0587
5 9.1 4.4516
5 12 3.8735
5 24.35 1.7388
6 0 0.28564
6 0.27 6.011
6 0.58 8.543
6 1.15 9.1661
6 2.03 7.8948
6 3.57 6.0489
6 5 6.4495
6 7 4.9802
6 9.22 4.1819
6 12.1 3.8689
6 23.85 1.8029
7 0 0.22934
7 0.25 3.4888
7 0.5 3.103
7 1.02 6.9845
7 2.02 6.7338
7 3.48 5.6714
7 5 5.937
7 6.98 4.9072
7 9 4.0762
7 12.05 4.2087
7 24.22 0.27047
8 0 0.24537
8 0.25 3.8304
8 0.52 6.419
8 0.98 8.2825
8 2.02 10.824
8 3.53 10.059
8 5.05 8.9915
8 7.15 8.2568
8 9.07 8.0742
8 12.1 5.3252
8 24.12 1.8182
9 0 -0.21001
9 0.3 2.435
9 0.63 4.1312
9 1.05 6.5508
9 2.02 4.6528
9 3.53 3.9273
9 5.02 4.4603
9 7.17 3.6181
9 8.8 2.9162
9 11.6 2.5921
9 24.43 0.35145
10 0 -0.047182
10 0.37 8.3722
10 0.77 9.9477
10 1.02 10.295
10 2.05 9.8248
10 3.55 9.0676
10 5.05 9.0848
10 7.08 7.9101
10 9.38 5.5838
10 12.1 4.5625
10 23.7 1.5985
11 0 -0.29434
11 0.25 2.9618
11 0.5 3.5668
11 0.98 6.3098
11 1.98 7.2896
11 3.6 5.2896
11 5.02 4.2949
11 7.03 4.678
11 9.03 3.8359
11 12.12 2.7485
11 24.08 0.88549
12 0 0.0018275
12 0.25 0.95221
12 0.5 1.8707
12 1 3.1319
12 2 6.0209
12 3.52 7.1417
12 5.07 6.4817
12 7.07 7.2982
12 9.03 6.4069
12 12.05 3.9425
12 24.15 2.2006
1 0 0.16467
1 0.25 2.1114
1 0.57 4.7537
1 1.12 3.7615
1 2.02 5.7337
1 3.82 8.9967
1 5.1 7.3795
1 7.03 6.1235
1 9.05 4.2171
1 12.12 4.1817
1 24.37 0.4581
2 0 -0.15283
2 0.27 1.5653
2 0.52 2.6692
2 1 5.4325
2 1.92 6.0356
2 3.5 6.3774
2 5.02 6.4198
2 7.03 5.7599
2 9 4.9166
2 12 3.2967
2 24.3 1.2973
3 0 -0.10581
3 0.27 5.7629
3 0.58 6.4431
3 1.02 10.107
3 2.02 10.412
3 3.62 8.2501
3 5.08 8.5961
3 7.07 6.9962
3 9 5.7802
3 12.15 4.3091
3 24.17 1.8276
4 0 0.032304
4 0.35 5.4846
4 0.6 6.3783
4 1.07 7.6125
4 2.13 7.9453
4 3.5 7.691
4 5.02 6.8144
4 7.02 5.9988
4 9.02 5.3307
4 11.98 4.3546
4 24.65 1.6953
5 0 0.62239
5 0.3 5.7588
5 0.52 10.056
5 1 11.445
5 2.02 11.678
5 3.5 10.678
5 5.02 9.778
5 7.02 5.6579
5 9.1 5.8994
5 12 5.7448
5 24.35 1.6282
6 0 -0.42348
6 0.27 1.5938
6 0.58 3.0225
6 1.15 4.7521
6 2.03 4.4013
6 3.57 5.9843
6 5 5.8538
6 7 3.2328
6 9.22 3.2175
6 12.1 1.6977
6 23.85 0.61758
7 0 -0.42495
7 0.25 2.8288
7 0.5 3.8339
7 1.02 6.0806
7 2.02 7.3189
7 3.48 6.5202
7 5 4.9281
7 6.98 4.1912
7 9 4.2491
7 12.05 2.8653
7 24.22 1.3636
8 0 -0.065744
8 0.25 2.2587
8 0.52 3.0954
8 0.98 6.5961
8 2.02 8.4411
8 3.53 8.075
8 5.05 9.1432
8 7.15 6.0674
8 9.07 3.6484
8 12.1 4.5974
8 24.12 1.4265
9 0 0.046355
9 0.3 3.0073
9 0.63 4.4013
9 1.05 4.1931
9 2.02 6.7686
9 3.53 7.4012
9 5.02 6.0992
9 7.17 5.1708
9 8.8 4.8528
9 11.6 2.4643
9 24.43 0.54636
10 0 -0.24371
10 0.37 9.1059
10 0.77 12.288
10 1.02 13.003
10 2.05 14.722
10 3.55 10.658
10 5.05 11.141
10 7.08 8.2543
10 9.38 7.2478
10 12.1 5.7048
10 23.7 2.1861
11 0 0.10609
11 0.25 1.1672
11 0.5 3.3366
11 0.98 3.7624
11 1.98 6.0504
11 3.6 10.402
11 5.02 8.2563
11 7.03 8.7437
11 9.03 5.0707
11 12.12 5.59
11 24.08 2.752
12 0 0.25806
12 0.25 3.7937
12 0.5 6.2865
12 1 7.8174
12 2 11.688
12 3.52 8.8579
12 5.07 9.4554
12 7.07 4.4731
12 9.03 6.8414
12 12.05 2.731
12 24.15 1.6472
1 0 0.4529
1 0.25 1.5297
1 0.57 3.056
1 1.12 4.6591
1 2.02 6.4371
1 3.82 7.0122
1 5.1 6.6908
1 7.03 5.5283
1 9.05 4.5875
1 12.12 4.4372
1 24.37 0.73563
2 0 0.38028
